Timestamp for sample frequency every 15 min,Temperature_Fahrenheit,Relative_Humidity
2018-11-13 23:59:00,70.3737,37.8232
2018-11-14 00:14:00,70.3544,37.8232
2018-11-14 00:29:00,70.3351,37.7622
2018-11-14 00:44:00,70.2965,37.7622
2018-11-14 00:59:00,70.2772,37.7317
2018-11-14 01:14:00,70.2193,37.7317
2018-11-14 01:29:00,70.2193,37.7012
2018-11-14 01:44:00,70.1806,37.7012
2018-11-14 01:59:00,70.1420,37.6401
2018-11-14 02:14:00,70.1227,37.6401
2018-11-14 02:29:00,70.0841,37.6096
2018-11-14 02:44:00,70.0841,37.6096
2018-11-14 02:59:00,70.0648,37.5791
2018-11-14 03:14:00,70.0455,37.5791
2018-11-14 03:29:00,70.0069,37.5486
2018-11-14 03:44:00,69.9876,37.5486
2018-11-14 03:59:00,69.9683,37.5181
2018-11-14 04:14:00,69.9490,37.5181
2018-11-14 04:29:00,69.8911,37.4875
2018-11-14 04:44:00,69.8718,37.4570
2018-11-14 04:59:00,69.8525,37.3960
2018-11-14 05:14:00,69.8332,37.3960
2018-11-14 05:29:00,69.8138,37.3350
2018-11-14 05:44:00,69.7945,37.3350
2018-11-14 05:59:00,69.7752,37.3350
2018-11-14 06:14:00,69.7366,37.3044
2018-11-14 06:29:00,69.7173,37.2739
2018-11-14 06:44:00,69.6787,37.2434
2018-11-14 06:59:00,69.6787,37.1519
2018-11-14 07:14:00,69.6980,37.0603
2018-11-14 07:29:00,69.6787,36.9688
2018-11-14 07:44:00,69.6787,36.9077
2018-11-14 07:59:00,69.6594,36.8772
2018-11-14 08:14:00,69.6401,36.8467
2018-11-14 08:29:00,69.6208,36.8162
2018-11-14 08:44:00,69.6015,36.7551
2018-11-14 08:59:00,69.5822,36.6941
2018-11-14 09:14:00,69.5822,36.6636
2018-11-14 09:29:00,69.5822,36.6331
2018-11-14 09:44:00,69.5822,36.4805
2018-11-14 09:59:00,69.5629,36.1753
2018-11-14 10:14:00,69.5629,35.8701
2018-11-14 10:29:00,69.6015,35.5649
2018-11-14 10:44:00,69.6208,35.2598
2018-11-14 10:59:00,69.6015,34.9241
2018-11-14 11:14:00,69.6208,34.6799
2018-11-14 11:29:00,69.6208,34.4358
2018-11-14 11:44:00,69.6208,34.1611
2018-11-14 11:59:00,69.6401,33.9780
2018-11-14 12:14:00,69.6787,33.7644
2018-11-14 12:29:00,69.6787,33.6118
2018-11-14 12:44:00,69.6787,33.3677
2018-11-14 12:59:00,69.6401,33.1846
2018-11-14 13:14:00,69.6208,33.0015
2018-11-14 13:29:00,69.6015,32.7878
2018-11-14 13:44:00,69.6015,32.6047
2018-11-14 13:59:00,69.6015,32.4521
2018-11-14 14:14:00,69.6208,32.2996
2018-11-14 14:29:00,69.6401,32.0859
2018-11-14 14:44:00,69.6594,31.9639
2018-11-14 14:59:00,69.6787,31.8723
2018-11-14 15:14:00,69.6980,31.7808
2018-11-14 15:29:00,69.6208,31.5671
2018-11-14 15:44:00,69.5050,31.4451
2018-11-14 15:59:00,69.4084,31.3535
2018-11-14 16:14:00,69.3312,31.2925
2018-11-14 16:29:00,69.2540,31.1094
2018-11-14 16:44:00,69.1768,31.0483
2018-11-14 16:59:00,69.0996,30.9568
2018-11-14 17:14:00,68.9837,30.8652
2018-11-14 17:29:00,68.9837,30.7126
2018-11-14 17:44:00,68.9451,30.6211
2018-11-14 17:59:00,68.9451,30.4990
2018-11-14 18:14:00,68.9451,30.4685
2018-11-14 18:29:00,68.9451,30.4380
2018-11-14 18:44:00,68.9451,30.4685
2018-11-14 18:59:00,68.9837,30.5295
2018-11-14 19:14:00,68.9837,30.5906
2018-11-14 19:29:00,69.1961,30.6821
2018-11-14 19:44:00,69.3312,30.7432
2018-11-14 19:59:00,69.4084,30.7737
2018-11-14 20:14:00,69.4664,30.7737
2018-11-14 20:29:00,69.5243,30.8652
2018-11-14 20:44:00,69.5629,30.8958
2018-11-14 20:59:00,69.6015,30.9568
2018-11-14 21:14:00,69.6208,30.9568
2018-11-14 21:29:00,69.6594,30.9873
2018-11-14 21:44:00,69.6980,30.9873
2018-11-14 21:59:00,69.6980,31.0178
2018-11-14 22:14:00,69.7173,31.0178
2018-11-14 22:29:00,69.6980,31.0178
2018-11-14 22:44:00,69.6980,31.0178
2018-11-14 22:59:00,69.6787,31.0178
2018-11-14 23:14:00,69.6594,31.0178
2018-11-14 23:29:00,69.6401,31.0178
2018-11-14 23:44:00,69.6208,31.0178
2018-11-14 23:59:00,69.5822,31.0178
2018-11-15 00:14:00,69.5629,31.0483
2018-11-15 00:29:00,69.5436,31.0178
2018-11-15 00:44:00,69.5050,31.0178
2018-11-15 00:59:00,69.4857,31.0483
2018-11-15 01:14:00,69.4664,31.0483
2018-11-15 01:29:00,69.4471,31.0483
2018-11-15 01:44:00,69.4277,31.0178
2018-11-15 01:59:00,69.4084,31.0178
2018-11-15 02:14:00,69.3698,31.0178
2018-11-15 02:29:00,69.3505,31.0483
2018-11-15 02:44:00,69.3312,31.0178
2018-11-15 02:59:00,69.3312,31.0483
2018-11-15 03:14:00,69.3312,31.0178
2018-11-15 03:29:00,69.3312,31.0178
2018-11-15 03:44:00,69.3119,31.0178
2018-11-15 03:59:00,69.2926,31.0178
2018-11-15 04:14:00,69.2733,31.0178
2018-11-15 04:29:00,69.2540,30.9873
2018-11-15 04:44:00,69.2347,30.9873
2018-11-15 04:59:00,69.2154,30.9873
2018-11-15 05:14:00,69.1961,30.9873
2018-11-15 05:29:00,69.1768,30.9873
2018-11-15 05:44:00,69.1382,30.9873
2018-11-15 05:59:00,69.0996,30.9873
2018-11-15 06:14:00,69.0803,30.9873
2018-11-15 06:29:00,69.0416,31.0483
2018-11-15 06:44:00,69.0609,31.0483
2018-11-15 06:59:00,69.1382,30.9873
2018-11-15 07:14:00,69.2154,30.9873
2018-11-15 07:29:00,69.2926,30.9873
2018-11-15 07:44:00,69.3505,30.9873
2018-11-15 07:59:00,69.3698,30.9873
2018-11-15 08:14:00,69.3505,30.9873
2018-11-15 08:29:00,69.3505,30.9873
2018-11-15 08:44:00,69.3505,30.9873
2018-11-15 08:59:00,69.3698,30.9873
2018-11-15 09:14:00,69.3698,31.0178
2018-11-15 09:29:00,69.3698,31.0178
2018-11-15 09:44:00,69.3698,31.0178
2018-11-15 09:59:00,69.3505,30.9873
2018-11-15 10:14:00,69.3312,30.8958
2018-11-15 10:29:00,69.3312,30.7737
2018-11-15 10:44:00,69.3505,30.7126
2018-11-15 10:59:00,69.3505,30.6211
2018-11-15 11:14:00,69.3505,30.5906
2018-11-15 11:29:00,69.3891,30.5295
2018-11-15 11:44:00,69.3698,30.4990
2018-11-15 11:59:00,69.3891,30.4685
2018-11-15 12:14:00,69.3891,30.4685
2018-11-15 12:29:00,69.4084,30.4075
2018-11-15 12:44:00,69.3891,30.4075
2018-11-15 12:59:00,69.4277,30.3770
2018-11-15 13:14:00,69.4277,30.3770
2018-11-15 13:29:00,69.4471,30.3770
2018-11-15 13:44:00,69.4471,30.4075
2018-11-15 13:59:00,69.4471,30.4075
2018-11-15 14:14:00,69.4471,30.4685
2018-11-15 14:29:00,69.4664,30.4075
2018-11-15 14:44:00,69.4471,30.4685
2018-11-15 14:59:00,69.4471,30.4685
2018-11-15 15:14:00,69.4471,30.4685
2018-11-15 15:29:00,69.4471,30.4685
2018-11-15 15:44:00,69.4664,30.4990
2018-11-15 15:59:00,69.4664,30.4990
2018-11-15 16:14:00,69.4471,30.5295
2018-11-15 16:29:00,69.4664,30.5295
2018-11-15 16:44:00,69.4664,30.5295
2018-11-15 16:59:00,69.4664,30.4990
2018-11-15 17:14:00,69.4664,30.5295
2018-11-15 17:29:00,69.4857,30.5295
2018-11-15 17:44:00,69.4857,30.5295
2018-11-15 17:59:00,69.5050,30.5295
2018-11-15 18:14:00,69.4664,30.5295
2018-11-15 18:29:00,69.3891,30.5906
2018-11-15 18:44:00,69.3312,30.6516
2018-11-15 18:59:00,69.2926,30.7126
2018-11-15 19:14:00,69.2733,30.7737
2018-11-15 19:29:00,69.3119,30.8958
2018-11-15 19:44:00,69.2926,30.9263
2018-11-15 19:59:00,69.2733,30.9873
2018-11-15 20:14:00,69.2733,31.0483
2018-11-15 20:29:00,69.2733,31.0789
2018-11-15 20:44:00,69.2926,31.1399
2018-11-15 20:59:00,69.3119,31.1704
2018-11-15 21:14:00,69.3505,31.2925
2018-11-15 21:29:00,69.3891,31.2925
2018-11-15 21:44:00,69.4084,31.3230
2018-11-15 21:59:00,69.3891,31.3230
2018-11-15 22:14:00,69.3891,31.3535
2018-11-15 22:29:00,69.3698,31.4146
2018-11-15 22:44:00,69.3505,31.4146
2018-11-15 22:59:00,69.3312,31.4451
2018-11-15 23:14:00,69.3119,31.4756
2018-11-15 23:29:00,69.2926,31.4756
2018-11-15 23:44:00,69.2540,31.5061
2018-11-15 23:59:00,69.2154,31.5366
2018-11-16 00:14:00,69.1768,31.5977
2018-11-16 00:29:00,69.1382,31.6282
2018-11-16 00:44:00,69.0996,31.6587
2018-11-16 00:59:00,69.0223,31.6587
2018-11-16 01:14:00,68.9837,31.7502
2018-11-16 01:29:00,68.9837,31.7808
2018-11-16 01:44:00,68.9837,31.8113
2018-11-16 01:59:00,68.9451,31.8418
2018-11-16 02:14:00,68.9451,31.8723
2018-11-16 02:29:00,68.9451,31.8723
2018-11-16 02:44:00,68.9451,31.9333
2018-11-16 02:59:00,68.9258,31.9639
2018-11-16 03:14:00,68.9258,31.9639
2018-11-16 03:29:00,68.8872,31.9944
2018-11-16 03:44:00,68.8679,31.9944
2018-11-16 03:59:00,68.8293,32.0249
2018-11-16 04:14:00,68.8293,32.0249
2018-11-16 04:29:00,68.7907,32.0859
2018-11-16 04:44:00,68.7521,32.0859
2018-11-16 04:59:00,68.7135,32.0859
2018-11-16 05:14:00,68.6941,32.1165
2018-11-16 05:29:00,68.6362,32.1165
2018-11-16 05:44:00,68.6169,32.2080
2018-11-16 05:59:00,68.5976,32.2080
2018-11-16 06:14:00,68.5783,32.2080
2018-11-16 06:29:00,68.5397,32.2080
2018-11-16 06:44:00,68.5783,32.2690
2018-11-16 06:59:00,68.9451,32.2690
2018-11-16 07:14:00,69.1961,32.2385
2018-11-16 07:29:00,69.3891,32.2385
2018-11-16 07:44:00,69.4857,32.1470
2018-11-16 07:59:00,69.5822,32.1470
2018-11-16 08:14:00,69.6401,32.1470
2018-11-16 08:29:00,69.6980,32.1470
2018-11-16 08:44:00,69.7366,32.1470
2018-11-16 08:59:00,69.7366,32.1470
2018-11-16 09:14:00,69.7366,32.1775
2018-11-16 09:29:00,69.7559,32.2385
2018-11-16 09:44:00,69.7559,32.2385
2018-11-16 09:59:00,69.7945,32.1775
2018-11-16 10:14:00,69.8718,32.0859
2018-11-16 10:29:00,69.9297,32.0859
2018-11-16 10:44:00,69.9297,32.0249
2018-11-16 10:59:00,69.9490,31.9639
2018-11-16 11:14:00,69.9490,31.9028
2018-11-16 11:29:00,69.9297,31.8723
2018-11-16 11:44:00,69.9490,31.8418
2018-11-16 11:59:00,69.9683,31.8418
2018-11-16 12:14:00,70.0069,31.8113
2018-11-16 12:29:00,70.0262,31.7197
2018-11-16 12:44:00,70.0455,31.6892
2018-11-16 12:59:00,70.0455,31.6892
2018-11-16 13:14:00,70.0455,31.6892
2018-11-16 13:29:00,70.0648,31.6282
2018-11-16 13:44:00,70.0455,31.6282
2018-11-16 13:59:00,70.0262,31.6282
2018-11-16 14:14:00,70.0069,31.6282
2018-11-16 14:29:00,69.9683,31.6282
2018-11-16 14:44:00,69.9297,31.6282
2018-11-16 14:59:00,69.8718,31.6282
2018-11-16 15:14:00,69.8525,31.6282
2018-11-16 15:29:00,69.8332,31.5671
2018-11-16 15:44:00,69.7945,31.5671
2018-11-16 15:59:00,69.7559,31.5366
2018-11-16 16:14:00,69.7173,31.5366
2018-11-16 16:29:00,69.6787,31.5061
2018-11-16 16:44:00,69.6594,31.4756
2018-11-16 16:59:00,69.6401,31.4146
2018-11-16 17:14:00,69.6401,31.3840
2018-11-16 17:29:00,69.6208,31.3535
2018-11-16 17:44:00,69.5822,31.2925
2018-11-16 17:59:00,69.5629,31.2009
2018-11-16 18:14:00,69.5436,31.2009
2018-11-16 18:29:00,69.5629,31.2925
2018-11-16 18:44:00,69.6015,31.2925
2018-11-16 18:59:00,69.6208,31.3840
2018-11-16 19:14:00,69.6594,31.4146
2018-11-16 19:29:00,69.7173,31.5061
2018-11-16 19:44:00,69.7366,31.5366
2018-11-16 19:59:00,69.7559,31.5671
2018-11-16 20:14:00,69.7559,31.6282
2018-11-16 20:29:00,69.7559,31.6587
2018-11-16 20:44:00,69.7366,31.6892
2018-11-16 20:59:00,69.7366,31.7808
2018-11-16 21:14:00,69.7366,31.8113
2018-11-16 21:29:00,69.7366,31.8723
2018-11-16 21:44:00,69.7366,31.9028
2018-11-16 21:59:00,69.7366,31.9333
2018-11-16 22:14:00,69.7366,31.9333
2018-11-16 22:29:00,69.7366,31.9639
2018-11-16 22:44:00,69.7366,32.0249
2018-11-16 22:59:00,69.7173,32.0249
2018-11-16 23:14:00,69.7173,32.0554
2018-11-16 23:29:00,69.6787,32.0554
2018-11-16 23:44:00,69.6787,32.0859
2018-11-16 23:59:00,69.6594,32.0859
2018-11-17 00:14:00,69.6401,32.0859
2018-11-17 00:29:00,69.6208,32.1470
2018-11-17 00:44:00,69.6015,32.1470
2018-11-17 00:59:00,69.5822,32.1775
2018-11-17 01:14:00,69.5822,32.1470
2018-11-17 01:29:00,69.5629,32.2385
2018-11-17 01:44:00,69.5436,32.2385
2018-11-17 01:59:00,69.5243,32.2690
2018-11-17 02:14:00,69.5050,32.2690
2018-11-17 02:29:00,69.4857,32.2690
2018-11-17 02:44:00,69.4857,32.2996
2018-11-17 02:59:00,69.4857,32.2996
2018-11-17 03:14:00,69.4664,32.2996
2018-11-17 03:29:00,69.4664,32.3606
2018-11-17 03:44:00,69.4471,32.3606
2018-11-17 03:59:00,69.4277,32.3606
2018-11-17 04:14:00,69.4084,32.3606
2018-11-17 04:29:00,69.3891,32.3911
2018-11-17 04:44:00,69.3698,32.3911
2018-11-17 04:59:00,69.3505,32.3911
2018-11-17 05:14:00,69.3505,32.3911
2018-11-17 05:29:00,69.3312,32.4216
2018-11-17 05:44:00,69.3119,32.4216
2018-11-17 05:59:00,69.2926,32.4216
2018-11-17 06:14:00,69.2733,32.4216
2018-11-17 06:29:00,69.2540,32.4521
2018-11-17 06:44:00,69.2347,32.4521
2018-11-17 06:59:00,69.2347,32.4521
2018-11-17 07:14:00,69.2154,32.4827
2018-11-17 07:29:00,69.2154,32.4827
2018-11-17 07:44:00,69.1961,32.4827
2018-11-17 07:59:00,69.1768,32.4827
2018-11-17 08:14:00,69.1768,32.5132
2018-11-17 08:29:00,69.1768,32.5132
2018-11-17 08:44:00,69.1768,32.5132
2018-11-17 08:59:00,69.1768,32.5132
2018-11-17 09:14:00,69.1768,32.5132
2018-11-17 09:29:00,69.1961,32.5132
2018-11-17 09:44:00,69.1961,32.5132
2018-11-17 09:59:00,69.1961,32.5132
2018-11-17 10:14:00,69.2154,32.5132
2018-11-17 10:29:00,69.2154,32.5132
2018-11-17 10:44:00,69.2540,32.5132
2018-11-17 10:59:00,69.2733,32.5132
2018-11-17 11:14:00,69.2926,32.5437
2018-11-17 11:29:00,69.3119,32.5437
2018-11-17 11:44:00,69.3505,32.5437
2018-11-17 11:59:00,69.3698,32.5437
2018-11-17 12:14:00,69.4084,32.5437
2018-11-17 12:29:00,69.4277,32.5437
2018-11-17 12:44:00,69.4471,32.5437
2018-11-17 12:59:00,69.4664,32.5437
2018-11-17 13:14:00,69.4857,32.5437
2018-11-17 13:29:00,69.5050,32.5132
2018-11-17 13:44:00,69.5436,32.5132
2018-11-17 13:59:00,69.5436,32.5132
2018-11-17 14:14:00,69.5629,32.5132
2018-11-17 14:29:00,69.5629,32.5132
2018-11-17 14:44:00,69.5822,32.5132
2018-11-17 14:59:00,69.6015,32.5742
2018-11-17 15:14:00,69.5822,32.5132
2018-11-17 15:29:00,69.5822,32.5742
2018-11-17 15:44:00,69.5822,32.5742
2018-11-17 15:59:00,69.5629,32.5437
2018-11-17 16:14:00,69.5436,32.5437
2018-11-17 16:29:00,69.5243,32.5437
2018-11-17 16:44:00,69.5050,32.5742
2018-11-17 16:59:00,69.4857,32.5742
2018-11-17 17:14:00,69.4857,32.6658
2018-11-17 17:29:00,69.4471,32.6658
2018-11-17 17:44:00,69.4277,32.6658
2018-11-17 17:59:00,69.3891,32.6963
2018-11-17 18:14:00,69.3698,32.6963
2018-11-17 18:29:00,69.3698,32.7573
2018-11-17 18:44:00,69.3312,32.7573
2018-11-17 18:59:00,69.3119,32.7573
2018-11-17 19:14:00,69.2926,32.7878
2018-11-17 19:29:00,69.2733,32.7573
2018-11-17 19:44:00,69.2540,32.7573
2018-11-17 19:59:00,69.2347,32.8184
2018-11-17 20:14:00,69.2154,32.8184
2018-11-17 20:29:00,69.2154,32.8489
2018-11-17 20:44:00,69.1768,32.8489
2018-11-17 20:59:00,69.1575,32.8489
2018-11-17 21:14:00,69.1382,32.8794
2018-11-17 21:29:00,69.0996,32.8794
2018-11-17 21:44:00,69.0996,32.8794
2018-11-17 21:59:00,69.0609,32.9099
2018-11-17 22:14:00,69.0223,32.9099
2018-11-17 22:29:00,68.9837,32.9099
2018-11-17 22:44:00,68.9837,32.9099
2018-11-17 22:59:00,68.9837,32.9709
2018-11-17 23:14:00,68.9837,32.9709
2018-11-17 23:29:00,68.9837,32.9709
2018-11-17 23:44:00,68.9451,33.0015
2018-11-17 23:59:00,68.9451,32.9709
2018-11-18 00:14:00,68.9451,32.9709
2018-11-18 00:29:00,68.9451,32.9709
2018-11-18 00:44:00,68.9451,32.9709
2018-11-18 00:59:00,68.9451,32.9709
2018-11-18 01:14:00,68.9451,33.0320
2018-11-18 01:29:00,68.9451,33.0320
2018-11-18 01:44:00,68.9065,33.0320
2018-11-18 01:59:00,68.8872,33.0320
2018-11-18 02:14:00,68.8486,33.0930
2018-11-18 02:29:00,68.8486,33.0930
2018-11-18 02:44:00,68.8100,33.0930
2018-11-18 02:59:00,68.7907,33.0930
2018-11-18 03:14:00,68.7907,33.0930
2018-11-18 03:29:00,68.7714,33.0930
2018-11-18 03:44:00,68.7521,33.1541
2018-11-18 03:59:00,68.7135,33.1541
2018-11-18 04:14:00,68.6941,33.1541
2018-11-18 04:29:00,68.6941,33.1541
2018-11-18 04:44:00,68.6748,33.1541
2018-11-18 04:59:00,68.6362,33.1541
2018-11-18 05:14:00,68.6169,33.1541
2018-11-18 05:29:00,68.5976,33.1846
2018-11-18 05:44:00,68.5783,33.1846
2018-11-18 05:59:00,68.5590,33.1541
2018-11-18 06:14:00,68.5397,33.1541
2018-11-18 06:29:00,68.5397,33.1541
2018-11-18 06:44:00,68.5011,33.1541
2018-11-18 06:59:00,68.5011,33.1541
2018-11-18 07:14:00,68.4818,33.1541
2018-11-18 07:29:00,68.4625,33.1541
2018-11-18 07:44:00,68.4625,33.1541
2018-11-18 07:59:00,68.4625,33.1541
2018-11-18 08:14:00,68.4625,33.1541
2018-11-18 08:29:00,68.4625,33.1541
2018-11-18 08:44:00,68.4625,33.1541
2018-11-18 08:59:00,68.5011,33.1541
2018-11-18 09:14:00,68.4818,33.1541
2018-11-18 09:29:00,68.5011,33.1541
2018-11-18 09:44:00,68.5204,33.1541
2018-11-18 09:59:00,68.5590,33.1541
2018-11-18 10:14:00,68.5976,33.1846
2018-11-18 10:29:00,68.6169,33.1541
2018-11-18 10:44:00,68.6169,33.1541
2018-11-18 10:59:00,68.6748,33.1541
2018-11-18 11:14:00,68.7135,33.1541
2018-11-18 11:29:00,68.7328,33.1541
2018-11-18 11:44:00,68.7521,33.1541
2018-11-18 11:59:00,68.7714,33.0930
2018-11-18 12:14:00,68.8100,33.0930
2018-11-18 12:29:00,68.8486,33.0930
2018-11-18 12:44:00,68.8872,33.0930
2018-11-18 12:59:00,68.9451,33.0930
2018-11-18 13:14:00,68.9451,33.0930
2018-11-18 13:29:00,68.9451,33.0930
2018-11-18 13:44:00,68.9451,33.0930
2018-11-18 13:59:00,68.9451,33.0930
2018-11-18 14:14:00,68.9451,33.0930
2018-11-18 14:29:00,68.9451,33.1235
2018-11-18 14:44:00,68.9837,33.1235
2018-11-18 14:59:00,68.9451,33.1235
2018-11-18 15:14:00,68.9837,33.1235
2018-11-18 15:29:00,68.9837,33.1541
2018-11-18 15:44:00,68.9451,33.1541
2018-11-18 15:59:00,68.9451,33.1541
2018-11-18 16:14:00,68.9451,33.1846
2018-11-18 16:29:00,68.9451,33.1846
2018-11-18 16:44:00,68.9451,33.1846
2018-11-18 16:59:00,68.9451,33.2151
2018-11-18 17:14:00,68.9451,33.2151
2018-11-18 17:29:00,68.9451,33.2456
2018-11-18 17:44:00,68.9451,33.2456
2018-11-18 17:59:00,68.9451,33.3066
2018-11-18 18:14:00,68.9258,33.3066
2018-11-18 18:29:00,68.9065,33.3372
2018-11-18 18:44:00,68.8679,33.3372
2018-11-18 18:59:00,68.8486,33.3677
2018-11-18 19:14:00,68.8486,33.3677
2018-11-18 19:29:00,68.8293,33.3982
2018-11-18 19:44:00,68.8100,33.3982
2018-11-18 19:59:00,68.7907,33.4287
2018-11-18 20:14:00,68.7907,33.4287
2018-11-18 20:29:00,68.7714,33.4592
2018-11-18 20:44:00,68.7521,33.4592
2018-11-18 20:59:00,68.7521,33.5203
2018-11-18 21:14:00,68.7328,33.5203
2018-11-18 21:29:00,68.7135,33.5508
2018-11-18 21:44:00,68.7135,33.5508
2018-11-18 21:59:00,68.6941,33.5813
2018-11-18 22:14:00,68.6748,33.5813
2018-11-18 22:29:00,68.6748,33.6118
2018-11-18 22:44:00,68.6362,33.6118
2018-11-18 22:59:00,68.6169,33.6423
2018-11-18 23:14:00,68.5976,33.6729
2018-11-18 23:29:00,68.5783,33.6729
2018-11-18 23:44:00,68.5783,33.7339
2018-11-18 23:59:00,68.5590,33.7034
2018-11-19 00:14:00,68.5397,33.7339
2018-11-19 00:29:00,68.5397,33.7339
2018-11-19 00:44:00,68.5204,33.7644
2018-11-19 00:59:00,68.5204,33.7644
2018-11-19 01:14:00,68.5011,33.7949
2018-11-19 01:29:00,68.4818,33.8560
2018-11-19 01:44:00,68.4818,33.8560
2018-11-19 01:59:00,68.4625,33.8560
2018-11-19 02:14:00,68.4625,33.8865
2018-11-19 02:29:00,68.4432,33.8865
2018-11-19 02:44:00,68.4239,33.9475
2018-11-19 02:59:00,68.4239,33.9780
2018-11-19 03:14:00,68.3853,33.9780
2018-11-19 03:29:00,68.3853,33.9780
2018-11-19 03:44:00,68.3660,34.0085
2018-11-19 03:59:00,68.3273,34.0391
2018-11-19 04:14:00,68.2887,34.0391
2018-11-19 04:29:00,68.2694,34.0391
2018-11-19 04:44:00,68.2501,34.0696
2018-11-19 04:59:00,68.2308,34.0696
2018-11-19 05:14:00,68.2115,34.1306
2018-11-19 05:29:00,68.1729,34.1611
2018-11-19 05:44:00,68.1536,34.1917
2018-11-19 05:59:00,68.1343,34.1917
2018-11-19 06:14:00,68.1343,34.2527
2018-11-19 06:29:00,68.1343,34.2527
2018-11-19 06:44:00,68.1150,34.3137
2018-11-19 06:59:00,68.1922,34.3442
2018-11-19 07:14:00,68.2694,34.3748
2018-11-19 07:29:00,68.4046,34.4358
2018-11-19 07:44:00,68.5590,34.4663
2018-11-19 07:59:00,68.7907,34.5273
2018-11-19 08:14:00,68.9451,34.5273
2018-11-19 08:29:00,68.9451,34.5884
2018-11-19 08:44:00,69.0609,34.6189
2018-11-19 08:59:00,69.2154,34.6799
2018-11-19 09:14:00,69.3505,34.7410
2018-11-19 09:29:00,69.5243,34.8020
2018-11-19 09:44:00,69.6594,34.8936
2018-11-19 09:59:00,69.7752,34.9546
2018-11-19 10:14:00,69.8525,35.1072
2018-11-19 10:29:00,69.9683,35.1987
2018-11-19 10:44:00,69.9683,35.3208
2018-11-19 10:59:00,69.9876,35.4124
2018-11-19 11:14:00,69.9876,35.5344
2018-11-19 11:29:00,70.0262,35.6870
2018-11-19 11:44:00,70.1034,35.7786
2018-11-19 11:59:00,70.2193,35.9617
2018-11-19 12:14:00,70.4123,36.1143
2018-11-19 12:29:00,70.5474,36.2363
2018-11-19 12:44:00,70.6633,36.3279
2018-11-19 12:59:00,70.7791,36.4194
2018-11-19 13:14:00,70.8756,36.4805
2018-11-19 13:29:00,70.9722,36.5720
2018-11-19 13:44:00,71.0108,36.6025
2018-11-19 13:59:00,71.0494,36.6636
2018-11-19 14:14:00,71.0687,36.7246
2018-11-19 14:29:00,71.0687,36.7856
2018-11-19 14:44:00,71.0494,36.8162
2018-11-19 14:59:00,71.0301,36.8467
2018-11-19 15:14:00,71.0301,36.9077
2018-11-19 15:29:00,71.0687,36.9688
2018-11-19 15:44:00,71.0880,37.0298
2018-11-19 15:59:00,71.1459,37.1824
2018-11-19 16:14:00,71.2231,37.2434
2018-11-19 16:29:00,71.2038,37.2434
2018-11-19 16:44:00,71.2038,37.2739
2018-11-19 16:59:00,71.1845,37.3044
2018-11-19 17:14:00,71.1652,37.3655
2018-11-19 17:29:00,71.1652,37.3960
2018-11-19 17:44:00,71.1652,37.4265
